num_pipeline__SeniorCitizen,num_pipeline__tenure,num_pipeline__MonthlyCharges,num_pipeline__TotalCharges,num_pipeline__TotalServices,num_pipeline__AvgMonthlySpend,num_pipeline__IsLongTermCustomer,num_pipeline__HasStreamingServices,num_pipeline__HasSecurityServices,num_pipeline__HasFamily,num_pipeline__MonthlyChargePerService,num_pipeline__ContractRisk,num_pipeline__PaperlessAutoPay,cat_pipeline__gender_Female,cat_pipeline__gender_Male,cat_pipeline__Partner_No,cat_pipeline__Partner_Yes,cat_pipeline__Dependents_No,cat_pipeline__Dependents_Yes,cat_pipeline__PhoneService_No,cat_pipeline__PhoneService_Yes,cat_pipeline__MultipleLines_No,cat_pipeline__MultipleLines_No phone service,cat_pipeline__MultipleLines_Yes,cat_pipeline__InternetService_DSL,cat_pipeline__InternetService_Fiber optic,cat_pipeline__InternetService_No,cat_pipeline__OnlineSecurity_No,cat_pipeline__OnlineSecurity_No internet service,cat_pipeline__OnlineSecurity_Yes,cat_pipeline__OnlineBackup_No,cat_pipeline__OnlineBackup_No internet service,cat_pipeline__OnlineBackup_Yes,cat_pipeline__DeviceProtection_No,cat_pipeline__DeviceProtection_No internet service,cat_pipeline__DeviceProtection_Yes,cat_pipeline__TechSupport_No,cat_pipeline__TechSupport_No internet service,cat_pipeline__TechSupport_Yes,cat_pipeline__StreamingTV_No,cat_pipeline__StreamingTV_No internet service,cat_pipeline__StreamingTV_Yes,cat_pipeline__StreamingMovies_No,cat_pipeline__StreamingMovies_No internet service,cat_pipeline__StreamingMovies_Yes,cat_pipeline__Contract_Month-to-month,cat_pipeline__Contract_One year,cat_pipeline__Contract_Two year,cat_pipeline__PaperlessBilling_No,cat_pipeline__PaperlessBilling_Yes,cat_pipeline__PaymentMethod_Bank transfer (automatic),cat_pipeline__PaymentMethod_Credit card (automatic),cat_pipeline__PaymentMethod_Electronic check,cat_pipeline__PaymentMethod_Mailed check,cat_pipeline__TenureGroup_Loyal,cat_pipeline__TenureGroup_New,cat_pipeline__TenureGroup_Regular,cat_pipeline__TenureGroup_Very_Loyal,Churn
-0.44177295439277764,-1.2002122764736234,1.4275568069329394,-0.8705278052055986,1.2204917525322205,1.3652834817931538,-1.126917740509886,0.9989356037430701,1.16673651648961,-1.0748569770162684,-0.3395349441344049,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.44177295439277764,-0.22327464034736777,-0.5385674152035762,-0.3861816683916679,-0.5030952969142092,-0.40634834857443364,0.8873762157187617,-1.0010655304035032,1.16673651648961,0.9303563370597766,-0.18791689379434032,-0.3708072124687587,-0.5793997973574113,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.44177295439277764,1.4863662228735797,0.48182616843689396,1.4055236437692242,1.651388514893828,0.49000279759946475,0.8873762157187617,0.9989356037430701,1.16673651648961,0.9303563370597766,-1.364790873248471,-1.5693888734262953,1.7259239726366957,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,0.8757802002946699,-0.17023021915774814,0.41496631315606275,0.35869822780900573,-0.1594424425644661,0.8873762157187617,-1.0010655304035032,-0.8570915419778968,0.9303563370597766,-0.9859347141765925,-1.5693888734262953,1.7259239726366957,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,-0.1418631706701798,0.08362379433329585,-0.21962525539219863,0.7895949901706132,-0.09368108802230764,0.8873762157187617,-1.0010655304035032,1.16673651648961,-1.0748569770162684,-1.1200788953718932,0.8277744484887779,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2.2636062032690805,-1.0780950719578415,0.8103431270723621,-0.7611147088052618,-0.07219853455260174,0.982562476969166,-1.126917740509886,0.9989356037430701,-0.8570915419778968,-1.0748569770162684,0.9519974069661892,0.8277744484887779,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.44177295439277764,-0.5896262538947137,-1.5158224083161567,-0.8649298237485187,-1.364888821637424,-1.5395910036684515,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,0.37542641934601695,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.44177295439277764,-1.2409180113122174,0.1616050925952503,-0.9512704553983029,-0.9339920592758166,0.07980414138290161,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,3.297964380886324,0.8277744484887779,1.7259239726366957,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
-0.44177295439277764,-0.4268033145403377,-1.4892755833759168,-0.8039667080374964,-1.364888821637424,-1.4415043327307868,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,0.5248213311180455,0.8277744484887779,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.44177295439277764,-0.2639803751859618,-1.5025489958460367,-0.7931219910186829,-1.364888821637424,-1.5188684132387775,0.8873762157187617,-1.0010655304035032,-0.8570915419778968,0.9303563370597766,0.4501238752320309,-1.5693888734262953,-0.5793997973574113,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.44177295439277764,-0.8745663977648716,0.7058150038701679,-0.6182454408732008,-0.07219853455260174,0.5380766990323739,-1.126917740509886,0.9989356037430701,-0.8570915419778968,0.9303563370597766,0.804936790690599,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.44177295439277764,0.9978974048104517,0.3109309828840996,0.7538746964282135,-0.5030952969142092,0.18394512161257456,0.8873762157187617,-1.0010655304035032,-0.8570915419778968,0.9303563370597766,1.4056288317739631,0.8277744484887779,-0.5793997973574113,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,-1.1595065416350294,-1.5025489958460367,-0.9807531577389232,-1.364888821637424,-1.5899127496197323,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,0.4501238752320309,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.44177295439277764,0.14307697319997809,0.6626764133422782,0.3362652797300581,-0.07219853455260174,0.6704297842740983,0.8873762157187617,0.9989356037430701,-0.8570915419778968,-1.0748569770162684,0.7442451077832125,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
-0.44177295439277764,1.4049547531963917,-1.5091857020810966,-0.48532082235312873,-1.364888821637424,-1.5580652884834423,0.8873762157187617,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,0.4127751472890239,-0.3708072124687587,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,0.9164859351332638,-0.4771778825292717,0.2333282795251667,-0.5030952969142092,-0.44449455765420326,0.8873762157187617,-1.0010655304035032,1.16673651648961,-1.0748569770162684,-0.07275831597006893,0.8277744484887779,1.7259239726366957,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,-0.22327464034736777,0.9978300782128064,0.07078924145371944,0.35869822780900573,0.8691432358661884,0.8873762157187617,0.9989356037430701,-0.8570915419778968,0.9303563370597766,0.328740509417258,0.8277744484887779,-0.5793997973574113,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.44177295439277764,-1.2816237461508113,-0.6381180087294758,-0.9903465612555661,-0.9339920592758166,-0.6365569324879334,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,1.0477035223201454,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.44177295439277764,0.7129572609402939,-1.4859572302583868,-0.5841526361561618,-1.364888821637424,-1.5062159673399966,0.8873762157187617,-1.0010655304035032,-0.8570915419778968,0.9303563370597766,0.5434956950895488,-1.5693888734262953,-0.5793997973574113,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,1.6084834273893616,0.9397588986560317,1.926421306567617,2.0822852772554357,0.9252784072629823,0.8873762157187617,0.9989356037430701,1.16673651648961,0.9303563370597766,-1.284517044787633,-1.5693888734262953,1.7259239726366957,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,-1.2002122764736234,-0.3195561094465974,-0.9242903800620239,-0.5030952969142092,0.014730541139054002,-1.126917740509886,0.9989356037430701,-0.8570915419778968,-1.0748569770162684,0.2229191135787379,0.8277744484887779,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.44177295439277764,1.5270719577121736,-0.21834633936193276,0.8398860350511107,0.7895949901706132,-0.15665882608914397,0.8873762157187617,0.9989356037430701,1.16673651648961,-1.0748569770162684,-1.4033067489396973,-1.5693888734262953,1.7259239726366957,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,1.5677776925507676,1.5370624598114289,2.495088411133091,1.651388514893828,1.5721783838814058,0.8873762157187617,0.9989356037430701,1.16673651648961,-1.0748569770162684,-0.6224849053812046,-1.5693888734262953,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,-1.1595065416350294,-1.4793205240233267,-0.9768894528901153,-1.364888821637424,-1.5171185527367836,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,0.9303563370597766,0.5808444230325563,0.8277744484887779,-0.5793997973574113,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.44177295439277764,-0.9966836022806536,0.32088604223668943,-0.7694128930828154,-0.5030952969142092,0.12157808391232108,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,1.4243031957454664,0.8277744484887779,1.7259239726366957,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0
-0.44177295439277764,-0.019745966154397852,-1.4942531130522119,-0.7462965225953445,-1.364888821637424,-1.5266831311624551,0.8873762157187617,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,0.49680978516078983,0.8277744484887779,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
-0.44177295439277764,-0.8338606629262776,0.36236545620581423,-0.6352589139290317,0.7895949901706132,0.20733185372518867,-1.126917740509886,0.9989356037430701,1.16673651648961,-1.0748569770162684,-0.8586377997708435,-0.3708072124687587,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.44177295439277764,-0.9152721326034655,0.697519121076343,-0.6334368258469234,-0.07219853455260174,0.6922680433389832,-1.126917740509886,0.9989356037430701,-0.8570915419778968,0.9303563370597766,0.7932653132084092,0.8277744484887779,-0.5793997973574113,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-0.44177295439277764,0.631545791263106,0.5681033494926734,0.7589677619107331,-0.07219853455260174,0.6293107137810314,0.8873762157187617,0.9989356037430701,-0.8570915419778968,0.9303563370597766,0.6111902644862492,-0.3708072124687587,-0.5793997973574113,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1
-0.44177295439277764,0.9978974048104517,1.0061259610066313,1.3888833694771983,0.35869822780900573,1.0235164689156742,0.8873762157187617,0.9989356037430701,-0.8570915419778968,-1.0748569770162684,0.33807769140300997,-1.5693888734262953,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1
-0.44177295439277764,-0.9559778674420595,0.5183280527297236,-0.7233118693186285,-0.07219853455260174,0.2553558030576894,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,0.5411613995931109,0.8277744484887779,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
2.2636062032690805,-0.8338606629262776,0.6261745290494481,-0.5582921571112988,0.35869822780900573,0.6906963504517377,-1.126917740509886,-1.0010655304035032,1.16673651648961,-1.0748569770162684,-0.08956524354442211,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.44177295439277764,-1.2816237461508113,-0.6331404790531808,-0.9902807026501886,-0.9339920592758166,-0.6315936917913688,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,0.9303563370597766,1.061709295298773,0.8277744484887779,-0.5793997973574113,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1
-0.44177295439277764,-0.38609757970174374,0.6062644103442684,-0.11811519163715102,0.35869822780900573,0.7750174940248962,-1.126917740509886,-1.0010655304035032,1.16673651648961,-1.0748569770162684,-0.1119744803102259,0.8277744484887779,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
-0.44177295439277764,1.6084834273893616,0.6560397071072182,1.577348745198886,1.651388514893828,0.5599057669107831,0.8873762157187617,0.9989356037430701,1.16673651648961,0.9303563370597766,-1.242240359685479,-1.5693888734262953,-0.5793997973574113,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-0.44177295439277764,-1.2816237461508113,-0.6397771852882409,-0.990368514124025,-0.9339920592758166,-0.6382113460534552,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,1.043034931327269,0.8277744484887779,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.44177295439277764,-0.9966836022806536,-1.4793205240233267,-0.9319519311542628,-1.364888821637424,-1.4095816709778823,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,0.9303563370597766,0.5808444230325563,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.44177295439277764,-1.2002122764736234,-1.4959122896109767,-0.9852974015099647,-1.364888821637424,-1.5178078917224178,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,0.48747260317503854,0.8277744484887779,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
-0.44177295439277764,-0.5896262538947137,-1.5025489958460367,-0.8298491399508184,-1.364888821637424,-1.3927158437960376,-1.126917740509886,-1.0010655304035032,-0.8570915419778968,-1.0748569770162684,0.4501238752320309,-0.3708072124687587,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
-0.44177295439277764,-0.4268033145403377,1.1886353824707805,-0.09058629458939371,0.7895949901706132,1.0022149047777857,-1.126917740509886,0.9989356037430701,1.16673651648961,-1.0748569770162684,-0.08365169495344539,0.8277744484887779,-0.5793997973574113,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
-0.44177295439277764,-0.22327464034736777,-1.4942531130522119,-0.7688860242397961,-1.364888821637424,-1.474548040712854,0.8873762157187617,-1.0010655304035032,-0.8570915419778968,0.9303563370597766,0.49680978516078983,-1.5693888734262953,-0.5793997973574113,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
2.2636062032690805,0.22448844287716607,1.1488151450604207,0.6291384978433994,0.7895949901706132,1.1028847828616157,0.8873762157187617,0.9989356037430701,1.16673651648961,-1.0748569770162684,-0.12100042289645305,0.8277744484887779,-0.5793997973574113,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1
